price,id
23.803396224975582,0
24.09319305419922,1
23.796485900878903,2
28.72488021850586,3
42.91658020019531,4
23.395565032958984,5
23.896564483642575,6
23.8065185546875,7
25.6669921875,8
23.769376754760746,9
23.84215545654297,10
24.563156127929688,11
26.515478134155277,12
24.0156192779541,13
24.334753036499023,14
24.25160026550293,15
25.504375457763672,16
29.457794189453125,17
24.86454963684082,18
22.43021774291992,19
23.958829879760746,20
25.718137741088867,21
24.54926300048828,22
24.999897003173828,23
25.438974380493164,24
23.19526672363281,25
24.25264358520508,26
24.50009536743164,27
24.629337310791016,28
24.08240509033203,29
24.42387008666992,30
24.299884796142575,31
27.602903366088867,32
23.48344993591309,33
24.24053382873535,34
24.149696350097656,35
28.09074211120605,36
42.94278335571289,37
23.521787643432617,38
23.929697036743164,39
26.169178009033203,40
23.45039176940918,41
22.71673583984375,42
24.27938270568848,43
24.867021560668945,44
24.440784454345703,45
27.053714752197266,46
23.71058654785156,47
25.18253326416016,48
26.41059875488281,49
24.024169921875,50
24.27836799621582,51
24.380035400390625,52
24.902612686157227,53
25.822547912597656,54
29.193716049194336,55
25.47306251525879,56
23.3944034576416,57
24.058181762695312,58
23.885025024414062,59
23.062400817871094,60
24.439773559570312,61
24.166858673095703,62
24.46586799621582,63
23.530363082885746,64
26.695274353027344,65
27.966716766357425,66
25.72865104675293,67
25.475727081298828,68
24.033409118652344,69
23.59683990478516,70
23.002077102661133,71
37.468505859375,72
23.729602813720703,73
24.43735694885254,74
27.752384185791016,75
23.923139572143555,76
25.889892578125,77
21.1113224029541,78
24.514450073242188,79
25.76152229309082,80
21.223838806152344,81
25.570873260498047,82
27.613964080810547,83
23.84079933166504,84
22.10214614868164,85
24.064306259155277,86
23.39571189880371,87
24.094377517700195,88
27.89412879943848,89
23.600244522094727,90
23.75805282592773,91
24.10497665405273,92
26.1480770111084,93
23.213436126708984,94
24.34180450439453,95
24.35898780822754,96
26.71535301208496,97
26.92350006103516,98
24.114337921142575,99
23.66435432434082,100
26.85604858398437,101
24.52284049987793,102
22.9472770690918,103
25.887834548950195,104
26.212677001953125,105
23.145618438720703,106
24.02574157714844,107
24.39829635620117,108
29.311670303344727,109
24.33222961425781,110
25.80496406555176,111
24.1787223815918,112
23.70993995666504,113
23.93790626525879,114
24.51020622253418,115
24.22447967529297,116
22.93779945373535,117
25.94752311706543,118
26.87663459777832,119
24.125402450561523,120
27.00635528564453,121
23.908252716064453,122
22.277210235595703,123
24.040327072143555,124
28.19073867797852,125
24.14229202270508,126
26.775245666503903,127
58.17710113525391,128
24.171131134033203,129
28.049135208129883,130
43.02105331420898,131
25.517724990844727,132
28.23928642272949,133
24.30144500732422,134
27.89600944519043,135
23.915258407592773,136
24.66750907897949,137
26.188533782958984,138
23.727907180786133,139
24.11102294921875,140
23.91628837585449,141
28.035404205322266,142
25.359724044799805,143
25.01007843017578,144
26.442401885986328,145
24.003236770629883,146
23.60194396972656,147
24.381271362304688,148
27.416704177856445,149
23.813655853271484,150
25.0684871673584,151
25.360689163208008,152
23.72638893127441,153
22.65554618835449,154
26.631895065307617,155
24.891193389892575,156
24.24518203735352,157
28.824419021606445,158
26.52250862121582,159
24.09573173522949,160
23.8172550201416,161
27.37106704711914,162
23.561124801635746,163
23.47110939025879,164
26.451255798339844,165
25.660133361816406,166
23.4321403503418,167
24.1336727142334,168
23.62831115722656,169
24.61638641357422,170
24.31809425354004,171
25.616779327392575,172
24.02289390563965,173
26.35403251647949,174
27.995237350463867,175
23.30013656616211,176
23.86993789672852,177
24.56698989868164,178
24.869274139404297,179
22.926660537719727,180
24.43827247619629,181
25.366735458374023,182
24.02620506286621,183
23.29565048217773,184
24.399213790893555,185
25.69027328491211,186
22.304975509643555,187
23.417755126953125,188
22.78649139404297,189
20.212610244750977,190
23.93202018737793,191
30.333763122558597,192
23.345836639404297,193
22.89310646057129,194
28.11678695678711,195
23.558422088623047,196
33.44809341430664,197
23.515396118164062,198
24.31669044494629,199
25.889907836914062,200
24.588768005371094,201
25.917556762695312,202
27.190860748291016,203
23.98712921142578,204
25.607072830200195,205
26.40883445739746,206
24.961009979248047,207
23.558582305908203,208
23.94182777404785,209
28.72300720214844,210
23.470712661743164,211
24.67264175415039,212
24.82938575744629,213
24.75067710876465,214
23.83198547363281,215
25.608896255493164,216
23.58533096313477,217
23.486133575439453,218
23.70964241027832,219
23.22850608825684,220
41.34765625,221
25.55489921569824,222
25.93413734436035,223
28.23483657836914,224
22.311811447143555,225
26.19072151184082,226
23.847576141357425,227
24.76545143127441,228
24.0426025390625,229
23.342588424682617,230
23.8775577545166,231
23.02444267272949,232
25.73851585388184,233
24.77417755126953,234
25.624902725219727,235
24.91349983215332,236
24.44454574584961,237
23.552291870117188,238
25.143001556396484,239
39.866432189941406,240
23.933576583862305,241
28.881855010986328,242
23.8297061920166,243
24.89811515808105,244
24.43021011352539,245
23.931568145751957,246
24.67031478881836,247
24.260086059570312,248
24.611162185668945,249
24.95897674560547,250
22.62133026123047,251
24.010889053344727,252
23.48567008972168,253
24.090845108032227,254
23.63300132751465,255
25.68809700012207,256
27.431781768798828,257
27.761987686157227,258
23.57450294494629,259
23.600461959838867,260
22.94282341003418,261
23.772052764892575,262
25.6838436126709,263
24.233699798583984,264
33.445640563964844,265
25.64443016052246,266
23.925783157348636,267
26.61842536926269,268
23.315195083618164,269
25.760425567626957,270
23.717552185058597,271
23.94067001342773,272
24.10326194763184,273
24.39727020263672,274
