price,id
4.378579642539203,0
4.66974375863641,1
4.765907368181739,2
4.611926452266867,3
4.83598571696633,4
5.434254047878436,5
5.46942752015742,6
4.893050422858447,7
4.840005827204673,8
4.55027039274422,9
5.335002067479887,10
4.998660080675687,11
4.825883981869207,12
4.905564802054083,13
5.0061860381198455,14
4.509199612143799,15
4.844911559786065,16
5.004784660613164,17
4.813517672078102,18
4.844929694557446,19
5.660079032367444,20
4.854866680175415,21
5.252671986188157,22
5.27714263298834,23
5.038518610245897,24
5.229203466947307,25
5.080119820088963,26
4.704787475969293,27
4.836108745551552,28
5.366495352103025,29
5.41554610648303,30
4.444448911740561,31
5.147404092759767,32
4.871119996790308,33
5.063240702201379,34
4.526237108201836,35
4.844911559786065,36
5.018470503661898,37
5.390983348213136,38
5.133811380738858,39
4.504473208721843,40
4.830460515290848,41
4.875990806157584,42
5.671046626080293,43
4.629928381111891,44
5.487298696166486,45
4.989430953998304,46
4.449684572823695,47
4.555492222901317,48
5.425397634952911,49
4.955633379165316,50
5.10599428490526,51
4.639842247927514,52
4.368145456518628,53
4.765624790069647,54
4.935264396112994,55
4.747936173439608,56
4.647576708654593,57
4.618214666329673,58
5.284969766190566,59
5.265052272366243,60
5.927846737914602,61
4.698129611688851,62
5.135722656336962,63
5.335144114778028,64
4.6253573978130005,65
4.984684009697172,66
5.019290760125965,67
5.053489426386601,68
5.407811300191621,69
4.7647833648908415,70
6.236190533450222,71
5.138199529402423,72
4.539217040418531,73
4.8023656824472125,74
4.842253619887866,75
5.060978909164201,76
4.751581255000143,77
4.785315629075863,78
4.972823701721732,79
4.83826654590906,80
4.765176026778714,81
4.602300963432877,82
4.619063884699368,83
5.116838490236783,84
4.888562632298213,85
4.672610115531493,86
4.842471822116873,87
4.84322916778468,88
5.303771113761409,89
5.070707551039173,90
4.841131548509234,91
4.79573967477621,92
4.600975235323072,93
4.888413113959483,94
5.961901883342885,95
4.801077173625468,96
4.686603218996548,97
5.1692272560350245,98
5.168432786903519,99
5.042479630562535,100
4.59285382965994,101
5.281628412997757,102
5.07577303870779,103
4.917755235797027,104
4.93309489728848,105
3.8356113555011104,106
5.053798606294673,107
4.842016373247257,108
5.231298695765086,109
4.922529637692729,110
4.4760409024994585,111
5.470488842033897,112
4.737082901653717,113
4.214089254021597,114
4.886111144335824,115
5.140889150478993,116
4.91820290102181,117
4.650274036920687,118
4.77457853282534,119
5.314472912762663,120
5.39616434784251,121
4.66099707796378,122
4.5946177444231,123
4.756087336408323,124
5.146021666582906,125
5.412381562894676,126
5.451323053227621,127
5.05182446918037,128
4.761249218313547,129
4.6249833306748185,130
5.4306782818849895,131
5.143151493163837,132
5.093196984710754,133
4.504235592331621,134
5.423530201190384,135
5.417283974918187,136
3.9836072551362447,137
4.921426657684729,138
4.559208120869822,139
5.788682082998217,140
5.0172517346606,141
4.924525795660098,142
4.96397980660107,143
4.955838707256713,144
4.650751399643137,145
4.915509138790308,146
4.596467325590434,147
4.8554978483690645,148
5.032057901432505,149
4.624141796356649,150
3.986592906275415,151
5.260367775942664,152
5.803445813932863,153
4.579294820500887,154
5.238594691584818,155
4.853764148846618,156
5.346451231113984,157
4.651903749832068,158
4.029011930873035,159
4.739054064858588,160
5.788816827643255,161
5.102846873992472,162
4.295436182535137,163
5.266396304355236,164
5.96145198003354,165
5.062051941752666,166
4.773948983771912,167
4.922173296518973,168
5.396036673689319,169
5.462338564898469,170
5.04084099102614,171
5.140223946112324,172
4.975970597540377,173
4.922173296518973,174
4.97701574542874,175
4.861492129518534,176
4.833623793000821,177
5.245720968133024,178
4.941453838832909,179
5.3551669034597,180
4.662248843243229,181
4.440664641089039,182
4.852274401007104,183
5.353509121846524,184
5.3836428048335945,185
5.200340520309633,186
5.14443547739496,187
4.852274401007104,188
5.242295238890743,189
5.254885139405029,190
5.076650302940048,191
5.271168500769941,192
4.347864856284228,193
4.919415371211595,194
5.012163125323364,195
5.068001791204675,196
4.525026828177157,197
5.552228405608854,198
4.541206352481036,199
4.855874939671717,200
5.89518093171058,201
